,product_id,Unnamed: 1,source_product_name,url
113,400162.0,8848057,"LG - 50"" Class (49-1/2"" Diag.) - LED - 1080p - 120Hz - HDTV",http://www.bestbuy.com/site/lg-50-class-49-1-2-diag--led-1080p-120hz-hdtv/8848057.p?id=1218912946728&skuId=8848057
114,400183.0,,,
115,400143.0,8949568,"LG - 55"" Class (54-5/8"" Diag.) - LED - 1080p - 120Hz - Smart - HDTV",http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-120hz-smart-hdtv/8949568.p?id=1218956308020&skuId=8949568
116,400232.0,8949559,"LG - 39"" Class (38-1/2"" Diag.) - LED - 1080p - 60Hz - Smart - HDTV",http://www.bestbuy.com/site/lg-39-class-38-1-2-diag--led-1080p-60hz-smart-hdtv/8949559.p?id=1218956907616&skuId=8949559
117,400400.0,9105014,"LG - 24"" Class (23-5/8"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/lg-24-class-23-5-8-diag--led-720p-hdtv-black/9105014.p?id=1219398147335&skuId=9105014
118,400401.0,5437007,"LG - LB4510 Series - 29"" Class (29"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/lg-lb4510-series-29-class-29-diag--led-720p-hdtv-black/5437007.p?id=1219128175323&skuId=5437007
119,400111.0,2043039,"LG - 65"" Class (64-1/2"" Diag.) - LED - 4K Ultra HD TV (2160p) - 240Hz - Smart - 3D - HDTV",http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--led-4k-ultra-hd-tv-2160p-240hz-smart-3d-hdtv/2043039.p?id=1219068632780
120,400128.0,1048001,"LG - 60"" Class (59.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/lg-60-class-59-5-diag--led-2160p-smart-4k-ultra-hd-tv-black/1048001.p?id=1219461499140&skuId=1048001
121,400133.0,,,http://www.bestbuy.ca/en-CA/product/lg-electronics-lg-49-4k-ultra-hd-120hz-ips-led-smart-tv-49ub8200-49ub8200/10322876.aspx
122,400130.0,8038028,"LG - 65"" Class (64-1/2"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--led-2160p-smart-4k-ultra-hd-tv-black/8038028.p?id=1219307881692&skuId=8038028
123,400085.0,,,
124,400264.0,9198109,"LG - 49"" Class (49"" Diag.) - LED-LCD TV - 1080p - 120 Hz - Multi",http://www.bestbuy.com/site/lg-49-class-48-1-2-diag--led-1080p-hdtv/9198109.p?id=1219398339434&skuId=9198109
125,400387.0,7847063,"LG - 32"" Class (31-1/2"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/lg-32-class-31-1-2-diag--led-720p-hdtv-black/7847063.p?id=1219295375441&skuId=7847063
126,400825.0,3055269,"Seiki - Retro Design 22"" Class (21-1/2"" Diag.) - LED - 1080p - 60Hz - HDTV",http://www.bestbuy.com/site/seiki-retro-design-22-class-21-1-2-diag--led-1080p-60hz-hdtv/3055269.p?id=1219086971557&skuId=3055269
127,400366.0,9030008,"LG - 32"" Class (31-1/2"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/lg-32-class-31-1-2-diag--led-720p-hdtv-black/9030008.p?id=1219386608412&skuId=9030008
128,400187.0,9200114,"LG - 65"" Class (64-1/2"" Diag.) - LED - 1080p - HDTV",http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--led-1080p-hdtv/9200114.p?id=1219398339445&skuId=9200114
129,400202.0,,,
130,400262.0,6085218,"LG - 42"" Class (41-9/10"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/lg-42-class-41-9-10-diag--led-1080p-hdtv-black/6085218.p?id=1219186360044&skuId=6085218
131,400936.0,2797081,"Sceptre - 23"" Class (23"" Diag.) - LED - 1080p - HDTV - Pink",http://www.bestbuy.com/site/sceptre-23-class-23-diag--led-1080p-hdtv-pink/2797081.p?id=1219078631541&skuId=2797081
132,400935.0,2797072,"Sceptre - 23"" Class (23"" Diag.) - LED - 1080p - HDTV - Chrome",http://www.bestbuy.com/site/sceptre-23-class-23-diag--led-1080p-hdtv-chrome/2797072.p?id=1219078634752&skuId=2797072
133,400934.0,2874511,"Sceptre - 23"" Class (23"" Diag.) - LED - 1080p - HDTV - Blue",http://www.bestbuy.com/site/sceptre-23-class-23-diag--led-1080p-hdtv-blue/2874511.p?id=1219080025687&skuId=2874511
134,400043.0,8514017,"Sharp - AQUOS HD - 60"" Class (60-3/32"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/sharp-aquos-hd-60-class-60-3-32-diag--led-1080p-smart-hdtv-black/8514017.p?id=1219343158180&skuId=8514017&st=8514017&cp=1&lp=1
135,400051.0,8514026,"Sharp - AQUOS HD - 70"" Class (69-1/2"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/sharp-aquos-hd-70-class-69-1-2-diag--led-1080p-smart-hdtv-black/8514026.p?id=1219343155008&skuId=8514026
136,400715.0,2004035,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Silver",http://www.bestbuy.com/site/sony-65-class-64-5-diag--led-2160p-smart-4k-ultra-hd-tv-silver/2004035.p?id=1219520697616&skuId=2004035
137,400710.0,2003054,"Sony - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Silver",http://www.bestbuy.com/site/sony-55-class-54-6-diag--led-2160p-smart-4k-ultra-hd-tv-silver/2003054.p?id=1219522192272&skuId=2003054
138,400805.0,6717012,"Philips - 49"" Class (48-1/2"" Diag.) - LED - 1080p - 120Hz - Smart - HDTV",http://www.bestbuy.com/site/philips-49-class-48-1-2-diag--led-1080p-120hz-smart-hdtv/6717012.p?id=1219236746389&skuId=6717012
139,400789.0,,,
140,400999.0,5562339,"Seiki - 19"" Class (18-1/2"" Diag.) - LED - 720p - 60Hz - HDTV",http://www.bestbuy.com/site/seiki-19-class-18-1-2-diag--led-720p-60hz-hdtv/5562339.p?id=1219139426898&skuId=5562339
141,400067.0,5674002,"Samsung - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-40-class-40-diag--led-1080p-smart-hdtv-black/5674002.p?id=1219146763131&skuId=5674002
142,400013.0,3893007,"LG - 55"" Class (54-5/8"" Diag.) - LED - 1080p - Smart - 3D - HDTV - Silver",http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-smart-3d-hdtv-silver/3893007.p?id=1219094472072&skuId=3893007
143,400358.0,4889007,"Samsung - 75"" Class (74-5/8"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-75-class-74-5-8-diag--led-1080p-smart-hdtv-black/4889007.p?id=1219104862504&skuId=4889007
144,400031.0,,,http://www.bestbuy.ca/en-CA/product/samsung-samsung-50-1080p-60hz-led-smart-tv-un50h5203-black-un50h5203/10300750.aspx
145,400066.0,,,
146,400081.0,3716037,"LG - 42"" Class (41.9"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/lg-42-class-41-9-diag--led-1080p-hdtv-black/3716037.p?id=1219597974190&skuId=3716037
147,400263.0,3892017,"LG - 49"" Class (48.5"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/lg-49-class-48-5-diag--led-1080p-hdtv-black/3892017.p?id=1219606085777&skuId=3892017
